52.163864,4.514294
52.163706,4.515023
52.160771,4.514551
52.161244,4.510303
52.161429,4.504874
52.163048,4.505453
52.163219,4.502106
52.163732,4.499574
52.164417,4.498672
52.164061,4.497428
